Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1652637338,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1652637339,1,,Aggregated,0.000000,0.000000,25,25,26,26,27,47,69,69,69,69,69,38,0,25,25.544192808937577,19.3771289777942,68.83175199618563,4839.631578947368
1652637340,1,,Aggregated,0.000000,0.000000,25,26,26,26,27,47,67,69,69,69,69,74,0,25,26.065500766177333,19.3771289777942,68.83175199618563,4843.864864864865
1652637341,1,,Aggregated,22.000000,0.000000,25,26,26,26,27,47,67,67,69,69,69,115,0,25,25.958454763294075,18.201248021796346,68.83175199618563,4842.547826086957
1652637342,1,,Aggregated,29.000000,0.000000,25,25,26,26,27,47,67,69,69,69,69,153,0,25,25.93772272348063,18.201248021796346,69.21023601898924,4841.797385620915
1652637343,1,,Aggregated,32.000000,0.000000,25,26,26,26,27,31,67,69,69,69,69,192,0,25,25.832374942486542,18.201248021796346,69.21023601898924,4848.333333333333
1652637344,1,,Aggregated,34.000000,0.000000,25,26,26,26,27,31,67,68,69,69,69,231,0,25,25.858999605419605,18.201248021796346,69.21023601898924,4848.333333333333
1652637345,1,,Aggregated,35.200000,0.000000,25,26,26,26,27,62,67,69,69,69,69,265,0,25,26.294321044488758,18.201248021796346,69.21023601898924,4849.581132075472
1652637346,1,,Aggregated,35.666667,0.000000,25,26,26,26,27,62,67,68,69,69,69,303,0,25,26.282362814527005,18.201248021796346,69.21023601898924,4845.03300330033
1652637347,1,,Aggregated,35.714286,0.000000,25,26,26,26,27,47,67,68,69,69,69,343,0,25,26.140427958823025,18.201248021796346,69.21023601898924,4846.393586005831
1652637348,2,,Aggregated,35.750000,0.000000,25,26,26,26,27,62,67,69,71,71,71,380,0,25,26.161080042182125,18.201248021796346,70.63747994834557,4847.4631578947365
1652637349,2,,Aggregated,36.000000,0.000000,25,26,27,27,31,62,68,69,73,73,73,441,0,25,26.988296352074507,18.201248021796346,72.75689201196656,4846.065759637188
1652637350,2,,Aggregated,36.300000,0.000000,25,26,28,29,33,62,69,71,78,78,78,502,0,25,27.76874845884128,18.201248021796346,77.54674699390307,4847.00796812749
1652637351,2,,Aggregated,39.300000,0.000000,26,27,29,30,34,63,69,73,78,78,78,561,0,26,28.272667454921685,18.201248021796346,77.54674699390307,4848.333333333333
1652637352,2,,Aggregated,41.600000,0.000000,26,27,30,31,35,67,72,76,96,96,96,617,0,26,29.03614120983943,18.201248021796346,95.92916799010709,4847.7909238249595
1652637353,2,,Aggregated,43.900000,0.000000,26,28,30,32,36,67,73,76,96,96,96,676,0,26,29.492803439845815,18.201248021796346,95.92916799010709,4848.822485207101
1652637354,2,,Aggregated,45.300000,0.000000,26,29,31,32,36,67,74,77,96,96,96,737,0,26,29.77511413591905,18.201248021796346,95.92916799010709,4847.8792401628225
1652637355,2,,Aggregated,47.100000,0.000000,26,29,31,32,36,68,74,77,96,96,96,794,0,26,30.123524500132756,18.201248021796346,95.92916799010709,4847.911838790932
1652637356,2,,Aggregated,49.400000,0.000000,27,29,31,32,36,69,75,77,96,96,96,854,0,27,30.339567501515596,18.201248021796346,95.92916799010709,4847.946135831382
1652637357,2,,Aggregated,51.800000,0.000000,27,30,31,33,36,69,75,77,96,96,96,913,0,27,30.567117438252264,18.201248021796346,95.92916799010709,4847.604600219058
1652637358,3,,Aggregated,54.100000,0.000000,27,30,32,33,37,69,75,77,96,96,96,968,0,27,30.883598582559816,18.201248021796346,95.92916799010709,4847.99173553719
1652637359,3,,Aggregated,56.300000,0.000000,27,31,33,34,42,70,76,80,95,96,96,1038,0,27,31.700442332585087,18.201248021796346,95.92916799010709,4848.333333333333
1652637360,3,,Aggregated,57.900000,0.000000,28,31,33,35,47,71,77,80,95,96,96,1108,0,28,32.39734481682031,18.201248021796346,95.92916799010709,4847.732851985559
1652637361,3,,Aggregated,58.900000,0.000000,29,32,34,36,47,72,79,83,95,96,96,1179,0,29,32.93497370894875,18.201248021796346,95.92916799010709,4847.485156912638
1652637362,3,,Aggregated,60.100000,0.000000,29,33,35,37,48,73,80,84,95,96,96,1250,0,29,33.511251989705485,18.201248021796346,95.92916799010709,4848.0656
1652637363,3,,Aggregated,61.100000,0.000000,30,33,36,38,49,73,80,84,95,96,96,1323,0,30,33.90935521781549,18.201248021796346,95.92916799010709,4848.333333333333
1652637364,3,,Aggregated,62.700000,0.000000,30,34,36,38,49,74,81,86,95,96,96,1395,0,30,34.328822207705564,18.201248021796346,95.92916799010709,4848.333333333333
1652637365,3,,Aggregated,64.100000,0.000000,30,34,37,39,51,74,81,86,95,96,96,1465,0,30,34.7136389022318,18.201248021796346,95.92916799010709,4847.879180887372
1652637366,3,,Aggregated,65.300000,0.000000,31,35,38,39,51,74,82,86,95,96,96,1537,0,31,35.01598278177047,18.201248021796346,95.92916799010709,4847.900455432661
1652637367,3,,Aggregated,66.300000,0.000000,31,35,38,40,52,75,82,86,95,96,96,1609,0,31,35.31537572318582,18.201248021796346,95.92916799010709,4847.919825978869
1652637368,4,,Aggregated,67.600000,0.000000,31,36,38,40,61,75,82,86,95,96,96,1680,0,31,35.6310966398312,18.201248021796346,95.92916799010709,4847.738095238095
1652637369,4,,Aggregated,68.700000,0.000000,32,36,39,41,64,76,82,87,96,100,100,1755,0,32,36.36198903363002,18.201248021796346,101.53411998180673,4848.333333333333
1652637370,4,,Aggregated,70.200000,0.000000,33,37,40,43,65,77,84,88,96,100,100,1834,0,33,37.02007008007054,18.201248021796346,101.53411998180673,4847.9705561613955
1652637371,4,,Aggregated,71.400000,0.000000,33,38,41,44,66,77,84,88,100,100,100,1913,0,33,37.52436579756562,18.201248021796346,101.53411998180673,4848.160480920021
1652637372,4,,Aggregated,71.900000,0.000000,34,39,42,45,67,78,86,90,100,100,100,1992,0,34,38.08655403288531,18.201248021796346,101.53411998180673,4848.333333333333
1652637373,4,,Aggregated,72.900000,0.000000,34,39,43,46,67,79,86,90,99,100,100,2070,0,34,38.58637571523803,18.201248021796346,101.53411998180673,4847.850241545893
1652637374,4,,Aggregated,73.700000,0.000000,35,40,44,47,67,79,87,91,99,100,100,2146,0,35,39.075942297733214,18.201248021796346,101.53411998180673,4848.02329916123
1652637375,4,,Aggregated,74.200000,0.000000,35,40,44,48,68,79,87,92,100,100,100,2222,0,35,39.52606022368419,18.201248021796346,103.95081801107153,4848.182718271827
1652637376,4,,Aggregated,74.700000,0.000000,36,41,45,48,69,80,87,92,100,110,110,2302,0,36,39.872502285324046,18.201248021796346,105.9143379679881,4848.044309296264
1652637377,4,,Aggregated,75.400000,0.000000,36,41,46,49,69,81,88,92,100,110,110,2380,0,36,40.26048461465897,18.201248021796346,105.9143379679881,4848.053781512605
1652637378,5,,Aggregated,75.900000,0.000000,36,42,46,50,69,81,88,93,100,110,110,2459,0,36,40.61969670303463,18.201248021796346,105.9143379679881,4848.197234648231
1652637379,5,,Aggregated,76.600000,0.000000,37,43,47,51,70,81,89,93,110,110,110,2541,0,37,41.28360564106491,18.201248021796346,113.40726603521034,4847.939787485242
1652637380,5,,Aggregated,77.500000,0.000000,38,44,48,53,71,81,90,94,110,110,110,2624,0,38,41.86531942226926,18.201248021796346,113.40726603521034,4848.205792682927
1652637381,5,,Aggregated,77.900000,0.000000,38,44,50,54,71,82,91,94,110,110,110,2706,0,38,42.41805900471558,18.201248021796346,113.40726603521034,4847.963784183296
1652637382,5,,Aggregated,78.800000,0.000000,39,45,51,55,72,82,92,95,110,120,120,2788,0,39,42.95816677821255,18.201248021796346,115.95462396508083,4848.094691535151
1652637383,5,,Aggregated,78.800000,0.000000,39,46,52,56,72,83,92,97,110,120,120,2869,0,39,43.48593399646205,18.201248021796346,115.95462396508083,4848.101429069362
1652637384,5,,Aggregated,79.200000,0.000000,39,47,53,57,73,83,93,100,120,120,120,2950,0,39,44.00995903995709,18.201248021796346,119.85622998327017,4848.445423728814
1652637385,5,,Aggregated,79.600000,0.000000,40,47,54,58,73,84,93,100,110,120,120,3031,0,40,44.45875481788729,18.201248021796346,119.85622998327017,4847.785219399538
1652637386,5,,Aggregated,79.900000,0.000000,40,48,55,59,73,84,93,100,110,120,120,3112,0,40,44.94827476994551,18.201248021796346,119.85622998327017,4848.439588688946
1652637387,5,,Aggregated,80.300000,0.000000,41,49,55,60,74,85,94,100,110,120,120,3191,0,41,45.36563813704174,18.201248021796346,119.85622998327017,4848.228455029771
1652637388,6,,Aggregated,80.700000,0.000000,41,50,56,61,74,85,95,100,110,120,120,3272,0,41,45.78157561045729,18.201248021796346,119.85622998327017,4848.231051344744
1652637389,6,,Aggregated,81.000000,0.000000,42,51,57,62,75,86,96,100,120,150,150,3353,0,42,46.467176306917914,18.201248021796346,147.2842190414667,4848.233522218909
1652637390,6,,Aggregated,81.100000,0.000000,42,52,58,63,77,87,99,100,120,150,150,3435,0,42,47.10541651609626,18.201248021796346,147.2842190414667,4848.042212518195
1652637391,6,,Aggregated,81.400000,0.000000,43,53,59,65,78,88,100,110,130,150,150,3514,0,43,47.7220882554899,18.201248021796346,147.2842190414667,4848.143995446784
1652637392,6,,Aggregated,80.900000,0.000000,44,54,61,66,79,89,100,110,130,160,160,3596,0,44,48.336365653943425,18.201248021796346,158.42815302312374,4848.240266963293
1652637393,6,,Aggregated,80.800000,0.000000,44,55,62,67,79,90,100,110,130,160,160,3675,0,44,48.88893149243541,18.201248021796346,158.42815302312374,4848.061224489796
1652637394,6,,Aggregated,80.600000,0.000000,45,55,62,68,80,91,100,110,130,160,160,3757,0,45,49.447480313637186,18.201248021796346,158.42815302312374,4848.421346819271
1652637395,6,,Aggregated,80.700000,0.000000,45,56,64,69,81,91,100,110,130,160,160,3836,0,45,49.98536919404115,18.201248021796346,158.42815302312374,4848.246089676747
1652637396,6,,Aggregated,80.700000,0.000000,46,57,65,69,81,92,100,110,140,160,160,3919,0,46,50.50842508133149,18.201248021796346,158.42815302312374,4848.417708599132
1652637397,6,,Aggregated,80.600000,0.000000,47,57,66,70,82,92,110,110,140,160,160,3997,0,47,51.02199624786058,18.201248021796346,158.42815302312374,4848.1668751563675
1652637398,6,,Aggregated,80.400000,0.000000,47,58,66,70,82,93,110,110,140,160,160,4080,0,47,51.41819266366428,18.201248021796346,158.42815302312374,4848.089215686275
1652637399,6,,Aggregated,80.200000,0.000000,48,59,67,71,83,93,110,110,140,160,160,4160,0,48,51.87081826436322,18.201248021796346,158.42815302312374,4848.252884615385
1652637400,6,,Aggregated,80.400000,0.000000,48,60,67,71,83,94,110,110,140,160,160,4245,0,48,52.27116466849797,18.201248021796346,158.42815302312374,4848.333333333333
1652637401,6,,Aggregated,80.700000,0.000000,49,60,67,71,83,94,110,120,140,160,160,4324,0,49,52.6562790503171,18.201248021796346,158.42815302312374,4848.179463459759
1652637402,6,,Aggregated,80.600000,0.000000,50,61,68,72,83,95,110,120,140,160,160,4407,0,50,53.04493055801897,18.201248021796346,158.42815302312374,4848.107329248922
1652637403,6,,Aggregated,81.000000,0.000000,51,62,69,72,84,95,110,120,140,160,160,4488,0,51,53.44006449831633,18.201248021796346,158.42815302312374,4848.110516934046
1652637404,6,,Aggregated,81.000000,0.000000,51,62,69,73,85,95,110,120,140,160,160,4570,0,51,53.786741738122046,18.201248021796346,158.42815302312374,4848.187746170678
1652637405,6,,Aggregated,80.900000,0.000000,51,62,69,73,85,96,110,120,140,160,160,4652,0,51,54.139221624980955,18.201248021796346,158.42815302312374,4848.261392949269
1652637406,6,,Aggregated,81.200000,0.000000,52,63,70,73,85,96,110,120,140,160,160,4734,0,52,54.48337518707688,18.201248021796346,158.42815302312374,4848.333333333333
1652637407,6,,Aggregated,81.000000,0.000000,53,63,70,74,86,97,110,120,140,160,160,4812,0,53,54.828773873571905,18.201248021796346,158.42815302312374,4848.333333333333
1652637408,6,,Aggregated,81.400000,0.000000,53,64,70,74,86,97,110,120,140,160,160,4895,0,53,55.119317182790645,18.201248021796346,158.42815302312374,4848.264964249234
1652637409,6,,Aggregated,81.400000,0.000000,54,64,71,74,86,98,110,120,140,160,160,4977,0,54,55.43674508876949,18.201248021796346,158.42815302312374,4848.333333333333
1652637410,6,,Aggregated,81.500000,0.000000,54,65,71,75,86,99,110,120,140,160,160,5057,0,54,55.73097501213546,18.201248021796346,158.42815302312374,4848.267945422187
1652637411,6,,Aggregated,81.100000,0.000000,54,65,71,75,87,99,110,120,140,160,160,5139,0,54,56.00268687124289,18.201248021796346,158.42815302312374,4848.138742946098
1652637412,6,,Aggregated,81.200000,0.000000,55,65,71,75,87,99,110,120,140,160,160,5220,0,55,56.295199373512176,18.201248021796346,158.42815302312374,4848.333333333333
1652637413,6,,Aggregated,81.100000,0.000000,55,66,72,75,87,99,110,120,140,160,160,5301,0,55,56.57196088547424,18.201248021796346,158.42815302312374,4848.333333333333
1652637414,6,,Aggregated,81.300000,0.000000,55,66,72,76,87,100,110,120,140,160,160,5381,0,55,56.83377146473993,18.201248021796346,158.42815302312374,4848.271139193458
1652637415,6,,Aggregated,81.000000,0.000000,56,66,72,76,87,100,110,120,140,160,160,5464,0,56,57.079721027479415,18.201248021796346,158.42815302312374,4848.211566617862
1652637416,6,,Aggregated,80.800000,0.000000,56,67,72,76,88,100,110,120,140,160,160,5543,0,56,57.34553061684727,18.201248021796346,158.42815302312374,4848.272956882554
1652637417,6,,Aggregated,81.100000,0.000000,57,67,72,76,88,100,110,120,140,160,160,5623,0,57,57.57610213886678,18.201248021796346,158.42815302312374,4848.2150097812555
1652637418,6,,Aggregated,80.900000,0.000000,57,67,72,76,88,100,110,120,140,160,160,5707,0,57,57.79834499489263,18.201248021796346,158.42815302312374,4848.216751357982
