Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1652637085,4,,Aggregated,65.000000,0.000000,37,40,42,45,72,79,84,88,1000,2900,2900,1358,0,37,44.119329345150234,19.983219972345978,2874.116341001354,4848.086892488955
1652637086,4,,Aggregated,66.500000,0.000000,37,40,43,46,72,80,85,89,1000,2900,2900,1438,0,37,44.449167165556155,19.983219972345978,2874.116341001354,4848.563282336579
1652637087,4,,Aggregated,68.100000,0.000000,37,41,44,47,72,80,86,91,1000,2900,2900,1515,0,37,44.84608402574072,19.983219972345978,2874.116341001354,4847.6732673267325
1652637088,4,,Aggregated,69.500000,0.000000,38,42,45,49,73,80,88,93,1000,2900,2900,1589,0,38,45.27303674118359,19.983219972345978,2874.116341001354,4848.122718691001
1652637089,4,,Aggregated,70.300000,0.000000,38,42,46,49,73,80,88,94,1000,2900,2900,1668,0,38,45.516417595149996,19.983219972345978,2874.116341001354,4847.73381294964
1652637090,4,,Aggregated,71.000000,0.000000,38,43,47,50,74,81,90,95,1000,2900,2900,1746,0,38,45.77753700779747,19.983219972345978,2874.116341001354,4847.760595647193
1652637091,4,,Aggregated,71.600000,0.000000,39,43,47,50,74,82,91,95,1000,2900,2900,1826,0,39,45.98637138526384,19.983219972345978,2874.116341001354,4848.150054764513
1652637092,4,,Aggregated,72.700000,0.000000,39,44,48,51,74,82,91,95,1000,2900,2900,1902,0,39,46.19658298551871,19.983219972345978,2874.116341001354,4847.807570977918
1652637093,4,,Aggregated,74.000000,0.000000,39,44,48,51,74,82,91,96,1000,2900,2900,1981,0,39,46.39249293245037,19.983219972345978,2874.116341001354,4847.997476022211
1652637094,4,,Aggregated,74.700000,0.000000,40,45,49,52,75,83,92,96,920,2900,2900,2058,0,40,46.58687193691889,19.983219972345978,2874.116341001354,4848.333333333333
1652637095,5,,Aggregated,75.800000,0.000000,40,45,49,52,75,84,92,96,920,2900,2900,2135,0,40,46.82010956764531,19.983219972345978,2874.116341001354,4848.176580796253
1652637096,5,,Aggregated,76.400000,0.000000,40,46,50,54,75,84,93,97,920,2900,2900,2214,0,40,47.40379211931786,19.983219972345978,2874.116341001354,4847.8816621499545
1652637097,5,,Aggregated,77.300000,0.000000,41,47,51,55,76,85,94,98,920,2900,2900,2294,0,41,47.87677557244893,19.983219972345978,2874.116341001354,4848.189189189189
1652637098,5,,Aggregated,77.600000,0.000000,41,48,53,57,76,86,95,99,920,2900,2900,2376,0,41,48.38348483546345,19.983219972345978,2874.116341001354,4848.333333333333
1652637099,5,,Aggregated,77.800000,0.000000,42,48,54,58,76,86,95,100,920,2900,2900,2455,0,42,48.81976339423103,19.983219972345978,2874.116341001354,4848.06232179226
1652637100,5,,Aggregated,78.100000,0.000000,42,49,54,59,77,87,96,100,920,2900,2900,2537,0,42,49.27534228287601,19.983219972345978,2874.116341001354,4848.20299566417
1652637101,5,,Aggregated,78.700000,0.000000,43,50,55,60,77,87,97,100,920,2900,2900,2615,0,43,49.678664777675436,19.983219972345978,2874.116341001354,4848.206883365201
1652637102,5,,Aggregated,78.800000,0.000000,43,50,56,61,77,87,97,100,920,2900,2900,2695,0,43,50.06553008402948,19.983219972345978,2874.116341001354,4848.0864564007425
1652637103,5,,Aggregated,78.800000,0.000000,44,51,57,62,78,88,98,110,920,2900,2900,2774,0,44,50.45181422182708,19.983219972345978,2874.116341001354,4848.21268925739
1652637104,5,,Aggregated,79.100000,0.000000,44,52,58,62,78,89,98,110,920,2900,2900,2855,0,44,50.756833211301895,19.983219972345978,2874.116341001354,4848.217513134851
1652637105,6,,Aggregated,79.100000,0.000000,45,53,58,62,78,89,99,110,920,2900,2900,2934,0,45,51.077625052968514,19.983219972345978,2874.116341001354,4847.992501704158
1652637106,6,,Aggregated,79.400000,0.000000,45,53,59,64,79,89,100,110,140,2900,2900,3018,0,45,51.65684360582159,19.983219972345978,2874.116341001354,4848.001988071571
1652637107,6,,Aggregated,79.700000,0.000000,46,54,61,65,79,91,100,110,140,2900,2900,3099,0,46,52.26435260486207,19.983219972345978,2874.116341001354,4848.333333333333
1652637108,6,,Aggregated,80.000000,0.000000,47,55,62,66,80,91,100,110,140,2900,2900,3180,0,47,52.811468446718045,19.983219972345978,2874.116341001354,4848.333333333333
1652637109,6,,Aggregated,80.200000,0.000000,47,56,62,67,81,92,100,110,140,2900,2900,3261,0,47,53.33879776961221,19.983219972345978,2874.116341001354,4848.333333333333
1652637110,6,,Aggregated,80.400000,0.000000,48,57,63,68,82,93,110,110,150,2900,2900,3339,0,48,53.87947628280905,19.983219972345978,2874.116341001354,4848.033842467805
1652637111,6,,Aggregated,80.400000,0.000000,48,58,64,70,82,94,110,110,150,2900,2900,3420,0,48,54.340864782176006,19.983219972345978,2874.116341001354,4848.333333333333
1652637112,6,,Aggregated,80.300000,0.000000,49,59,65,70,83,94,110,110,150,2900,2900,3501,0,49,54.80603298183794,19.983219972345978,2874.116341001354,4848.047700656955
1652637113,6,,Aggregated,80.200000,0.000000,49,59,66,71,84,95,110,120,150,2900,2900,3582,0,49,55.2434305972785,19.983219972345978,2874.116341001354,4848.054159687325
1652637114,6,,Aggregated,80.600000,0.000000,50,60,67,72,84,95,110,120,150,2900,2900,3662,0,50,55.66797762658932,19.983219972345978,2874.116341001354,4848.243036592026
1652637115,6,,Aggregated,80.300000,0.000000,50,61,67,72,85,96,110,120,150,2900,2900,3746,0,50,56.06980774759786,19.983219972345978,2874.116341001354,4848.243993593166
1652637116,6,,Aggregated,80.800000,0.000000,51,61,68,73,85,96,110,120,150,2900,2900,3825,0,51,56.42969757082623,19.983219972345978,2874.116341001354,4848.071895424837
1652637117,6,,Aggregated,80.800000,0.000000,51,62,69,74,85,97,110,120,150,2900,2900,3905,0,51,56.816904263919106,19.983219972345978,2874.116341001354,4848.247631241998
1652637118,6,,Aggregated,80.800000,0.000000,52,62,69,74,86,97,110,120,150,2900,2900,3987,0,52,57.187874650937495,19.983219972345978,2874.116341001354,4848.082518184098
1652637119,6,,Aggregated,80.500000,0.000000,53,63,70,74,86,98,110,120,150,2900,2900,4068,0,53,57.50632504709653,19.983219972345978,2874.116341001354,4848.333333333333
1652637120,6,,Aggregated,80.500000,0.000000,53,63,70,74,86,98,110,120,150,2900,2900,4148,0,53,57.85470495990405,19.983219972345978,2874.116341001354,4848.252651880424
1652637121,6,,Aggregated,80.500000,0.000000,54,64,70,75,87,99,110,120,150,2900,2900,4228,0,54,58.15777395070044,19.983219972345978,2874.116341001354,4848.175969725638
1652637122,6,,Aggregated,80.500000,0.000000,54,64,71,75,87,100,110,120,150,2900,2900,4309,0,54,58.46239224304671,19.983219972345978,2874.116341001354,4848.177999535856
1652637123,6,,Aggregated,80.500000,0.000000,55,65,71,75,87,100,110,120,150,2900,2900,4391,0,55,58.73605792973633,19.983219972345978,2874.116341001354,4848.257116829879
1652637124,6,,Aggregated,80.500000,0.000000,55,65,72,76,87,100,110,120,150,2900,2900,4469,0,55,59.04124896799569,19.983219972345978,2874.116341001354,4848.259342134706
1652637125,6,,Aggregated,80.600000,0.000000,56,65,72,76,88,100,110,120,150,2900,2900,4552,0,56,59.30442128079378,19.983219972345978,2874.116341001354,4848.406854130053
1652637126,6,,Aggregated,80.400000,0.000000,56,66,72,76,88,100,110,120,150,2900,2900,4630,0,56,59.57181326314288,19.983219972345978,2874.116341001354,4848.189632829373
1652637127,6,,Aggregated,80.300000,0.000000,56,66,73,77,88,100,110,120,150,2900,2900,4714,0,56,59.828463323643206,19.983219972345978,2874.116341001354,4848.1921934662705
1652637128,6,,Aggregated,80.300000,0.000000,57,66,73,77,88,100,110,120,150,2900,2900,4796,0,57,60.062291662999954,19.983219972345978,2874.116341001354,4848.263552960801
1652637129,6,,Aggregated,80.400000,0.000000,57,67,73,77,89,100,110,120,150,2900,2900,4878,0,57,60.25678831033387,19.983219972345978,2874.116341001354,4848.333333333333
1652637130,6,,Aggregated,80.500000,0.000000,57,67,73,77,89,100,110,120,150,2900,2900,4957,0,57,60.49326016279815,19.983219972345978,2874.116341001354,4848.19911236635
1652637131,6,,Aggregated,80.700000,0.000000,58,67,73,77,89,100,120,120,150,2900,2900,5041,0,58,60.69130868223231,19.983219972345978,2874.116341001354,4848.201348938703
1652637132,6,,Aggregated,80.700000,0.000000,58,68,74,78,89,100,120,120,150,2900,2900,5120,0,58,60.93052623464246,19.983219972345978,2874.116341001354,4848.26875
1652637133,6,,Aggregated,81.100000,0.000000,58,68,74,78,89,100,120,120,150,2900,2900,5203,0,58,61.10757397603974,19.983219972345978,2874.116341001354,4848.2054583893905
1652637134,6,,Aggregated,80.800000,0.000000,59,68,74,78,90,100,120,120,150,2900,2900,5284,0,59,61.32064708270829,19.983219972345978,2874.116341001354,4848.395912187737
1652637135,6,,Aggregated,81.200000,0.000000,59,68,74,78,90,100,120,120,150,2900,2900,5365,0,59,61.503494135462155,19.983219972345978,2874.116341001354,4848.209319664492
