Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1652643928,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1652643929,1,,Aggregated,0.000000,0.000000,24,25,31,36,42,60,63,63,63,63,63,35,0,24,27.831300057005137,18.328396952711046,62.98487400636077,4838.771428571428
1652643930,1,,Aggregated,0.000000,0.000000,23,24,24,25,36,43,60,63,63,63,63,79,0,23,25.162648990208023,18.262096971739084,62.98487400636077,4839.911392405063
1652643931,1,,Aggregated,23.000000,0.000000,23,24,24,25,31,43,63,63,64,64,64,119,0,23,24.920577353586545,18.262096971739084,64.1098790219985,4845.55462184874
1652643932,1,,Aggregated,33.000000,0.000000,23,24,24,24,26,59,63,64,67,67,67,159,0,23,24.977773384399033,18.262096971739084,67.09583394695073,4842.044025157233
1652643933,1,,Aggregated,36.000000,0.000000,23,24,24,24,26,59,63,67,68,68,68,198,0,23,25.125907592339008,18.262096971739084,67.64302600640804,4848.333333333333
1652643934,1,,Aggregated,37.000000,0.000000,23,24,24,24,26,59,63,67,68,68,68,237,0,23,25.196971089818874,18.262096971739084,67.64302600640804,4848.333333333333
1652643935,1,,Aggregated,37.400000,0.000000,23,24,24,24,26,59,63,67,68,68,68,278,0,23,25.03842252232101,18.262096971739084,67.64302600640804,4847.1294964028775
1652643936,1,,Aggregated,37.833333,0.000000,23,24,24,24,26,59,63,66,68,68,68,319,0,23,24.964145248789386,18.262096971739084,67.64302600640804,4846.247648902821
1652643937,1,,Aggregated,37.857143,0.000000,23,24,24,24,26,59,64,67,68,68,68,357,0,23,25.08160209133882,18.236488045658916,67.64302600640804,4848.333333333333
1652643938,2,,Aggregated,38.250000,0.000000,23,24,24,24,26,60,66,67,68,68,68,394,0,23,25.238762788272457,18.236488045658916,67.83630501013249,4849.172588832487
1652643939,2,,Aggregated,38.444444,0.000000,23,24,25,26,31,63,67,68,77,77,77,455,0,23,26.24632335922957,18.236488045658916,77.14056503027678,4847.597802197803
1652643940,2,,Aggregated,38.400000,0.000000,24,24,26,28,33,63,68,72,77,77,77,515,0,24,27.061831363752592,18.236488045658916,77.14056503027678,4847.683495145631
1652643941,2,,Aggregated,41.500000,0.000000,24,25,28,29,34,64,70,74,80,80,80,576,0,24,27.673066521149142,18.236488045658916,79.82006197562441,4846.597222222223
1652643942,2,,Aggregated,43.200000,0.000000,24,26,29,30,35,66,72,75,80,80,80,637,0,24,28.119367726982002,18.236488045658916,79.82006197562441,4847.28885400314
1652643943,2,,Aggregated,44.900000,0.000000,24,27,29,30,37,67,72,76,80,80,80,698,0,24,28.493244048337424,18.119274987839162,79.82006197562441,4847.853868194842
1652643944,2,,Aggregated,47.000000,0.000000,24,28,30,31,36,67,72,75,80,80,80,761,0,24,28.784824947140617,18.119274987839162,79.82006197562441,4847.8935611038105
1652643945,2,,Aggregated,49.200000,0.000000,25,28,30,31,37,67,72,75,80,80,80,823,0,25,29.06082836264079,18.119274987839162,79.82006197562441,4847.5249088699875
1652643946,2,,Aggregated,51.300000,0.000000,25,29,30,31,37,67,73,75,80,80,80,884,0,25,29.32604216473763,18.119274987839162,79.82006197562441,4847.954751131222
1652643947,2,,Aggregated,53.900000,0.000000,25,29,30,31,38,68,73,75,80,80,80,940,0,25,29.677114152830054,18.119274987839162,79.82006197562441,4847.625531914894
1652643948,3,,Aggregated,55.600000,0.000000,26,29,30,31,39,68,73,76,80,80,80,1000,0,26,29.898575745581184,18.119274987839162,79.82006197562441,4848.664
1652643949,3,,Aggregated,57.600000,0.000000,26,30,31,32,45,69,75,77,80,85,85,1072,0,26,30.63015140613251,18.119274987839162,85.10905399452895,4847.712686567164
1652643950,3,,Aggregated,59.800000,0.000000,27,30,32,34,49,70,75,77,85,86,86,1144,0,27,31.319254599092364,18.119274987839162,86.18548704544082,4848.622377622378
1652643951,3,,Aggregated,61.300000,0.000000,28,31,33,36,59,71,76,79,85,86,86,1215,0,28,31.948266878538217,18.119274987839162,86.18548704544082,4847.510288065843
1652643952,3,,Aggregated,62.400000,0.000000,28,31,34,37,59,72,77,82,86,89,89,1289,0,28,32.47988693745947,18.119274987839162,88.56158901471645,4848.0737005430565
1652643953,3,,Aggregated,63.700000,0.000000,29,32,35,38,59,72,77,82,86,89,89,1362,0,29,32.956422596139745,18.119274987839162,88.56158901471645,4847.599118942731
1652643954,3,,Aggregated,64.800000,0.000000,29,32,36,38,60,73,78,83,86,89,89,1434,0,29,33.371331305978586,18.119274987839162,88.56158901471645,4848.333333333333
1652643955,3,,Aggregated,66.000000,0.000000,30,33,36,39,60,73,79,83,89,96,96,1508,0,30,33.74326198065526,18.119274987839162,95.8955209935084,4848.111405835543
1652643956,3,,Aggregated,67.000000,0.000000,30,34,37,39,60,73,80,83,89,96,96,1580,0,30,34.061509846817245,18.119274987839162,95.8955209935084,4848.121518987342
1652643957,3,,Aggregated,67.900000,0.000000,30,34,37,39,63,74,82,84,91,96,96,1652,0,30,34.4394010179631,18.119274987839162,95.8955209935084,4848.130750605327
1652643958,4,,Aggregated,69.500000,0.000000,30,34,38,40,63,75,82,84,92,96,96,1724,0,30,34.700882845094185,18.119274987839162,95.8955209935084,4848.139211136891
1652643959,4,,Aggregated,70.600000,0.000000,31,35,39,41,63,75,82,85,97,100,100,1805,0,31,35.40793941720644,18.119274987839162,102.34614700311795,4848.1479224376735
1652643960,4,,Aggregated,71.900000,0.000000,31,36,39,42,65,76,83,87,100,110,110,1883,0,31,36.02612833146241,18.119274987839162,105.09727703174576,4848.155602761551
1652643961,4,,Aggregated,72.700000,0.000000,32,37,41,44,65,76,83,87,100,110,110,1962,0,32,36.60617975288955,18.119274987839162,105.09727703174576,4847.823649337411
1652643962,4,,Aggregated,73.500000,0.000000,32,38,41,45,66,76,85,89,100,110,110,2042,0,32,37.1520633893758,18.119274987839162,105.49615498166531,4848.1694417238
1652643963,4,,Aggregated,74.100000,0.000000,33,38,43,46,66,77,85,89,100,110,110,2121,0,33,37.650607696040375,18.119274987839162,105.49615498166531,4847.861857614333
1652643964,4,,Aggregated,74.800000,0.000000,33,39,44,47,66,77,86,90,100,110,110,2199,0,33,38.106079152837125,18.119274987839162,105.49615498166531,4848.333333333333
1652643965,4,,Aggregated,75.400000,0.000000,34,40,44,48,66,77,86,91,100,110,110,2280,0,34,38.52244444493217,18.119274987839162,105.49615498166531,4848.333333333333
1652643966,4,,Aggregated,76.300000,0.000000,34,40,45,49,66,78,86,91,100,110,110,2359,0,34,38.902279735223445,18.119274987839162,105.49615498166531,4848.051292920729
1652643967,4,,Aggregated,76.900000,0.000000,35,41,46,49,66,78,86,91,110,120,120,2438,0,35,39.27927385028941,18.119274987839162,119.1599839949049,4848.1960623461855
1652643968,5,,Aggregated,77.500000,0.000000,35,42,46,50,67,79,87,93,110,120,120,2516,0,35,39.67571884948192,18.119274987839162,119.1599839949049,4848.200317965024
1652643969,5,,Aggregated,78.300000,0.000000,36,42,48,51,68,79,88,94,110,120,120,2599,0,36,40.3427824821861,18.119274987839162,119.1599839949049,4848.077337437476
1652643970,5,,Aggregated,78.900000,0.000000,37,44,49,52,68,81,89,95,110,120,120,2679,0,37,40.98396507886521,18.119274987839162,124.22451103338972,4848.333333333333
1652643971,5,,Aggregated,79.200000,0.000000,37,44,50,53,70,82,91,96,110,120,120,2759,0,37,41.62659159595341,18.119274987839162,124.22451103338972,4848.212033345415
1652643972,5,,Aggregated,79.300000,0.000000,38,45,51,55,70,82,92,97,110,120,120,2841,0,38,42.17587858154112,18.119274987839162,124.22451103338972,4848.333333333333
1652643973,5,,Aggregated,79.400000,0.000000,38,46,52,56,71,82,92,98,120,120,120,2923,0,38,42.69686008691552,18.119274987839162,124.22451103338972,4848.4464591173455
1652643974,5,,Aggregated,79.900000,0.000000,39,47,52,57,72,83,94,100,110,120,120,3005,0,39,43.21979707375807,18.119274987839162,124.22451103338972,4848.221963394342
1652643975,5,,Aggregated,80.100000,0.000000,39,47,53,58,72,83,95,100,120,120,120,3085,0,39,43.69610984882527,18.119274987839162,124.22451103338972,4848.116369529984
