Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1652381180,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1652381181,1,,Aggregated,0.000000,0.000000,24,25,26,30,64,65,68,68,68,68,68,34,0,23,29.239851826466346,19.13960199453868,68.17584097734652,4828.764705882353
1652381182,1,,Aggregated,0.000000,0.000000,23,24,25,26,63,64,65,68,68,68,68,70,0,23,27.59283213028019,19.13960199453868,68.17584097734652,4838.828571428571
1652381183,1,,Aggregated,19.000000,0.000000,23,24,25,26,64,65,67,67,68,68,68,105,0,23,28.335929477110593,19.13960199453868,68.17584097734652,4848.333333333333
1652381184,1,,Aggregated,28.000000,0.000000,23,24,25,25,63,65,67,67,68,68,68,142,0,23,27.965175105762196,19.084225001279265,68.17584097734652,4850.69014084507
1652381185,1,,Aggregated,29.666667,0.000000,23,24,24,25,63,65,67,67,68,68,68,178,0,23,27.972556578042507,19.032854994293302,68.17584097734652,4850.213483146067
1652381186,1,,Aggregated,31.500000,0.000000,23,24,24,25,63,65,67,67,68,68,68,211,0,23,28.27509079582027,18.959787004860118,68.17584097734652,4849.919431279621
1652381187,1,,Aggregated,32.600000,0.000000,23,24,24,25,63,65,67,67,68,68,68,248,0,23,28.059316757735946,18.959787004860118,68.17584097734652,4847.0
1652381188,1,,Aggregated,33.000000,0.000000,23,24,24,25,63,65,67,67,76,76,76,284,0,23,28.023631119396388,18.959787004860118,76.08752298983745,4847.169014084507
1652381189,1,,Aggregated,33.285714,0.000000,23,24,24,25,63,65,67,67,76,76,76,319,0,23,27.997493143664194,18.393717997241765,76.08752298983745,4846.247648902821
1652381190,2,,Aggregated,33.750000,0.000000,23,24,24,25,63,65,66,67,76,76,76,356,0,23,27.967880729908316,18.393717997241765,76.08752298983745,4847.404494382023
1652381191,2,,Aggregated,33.888889,0.000000,23,24,26,29,63,65,67,67,76,76,76,421,0,23,28.352472738411517,18.393717997241765,76.08752298983745,4849.1282660332545
1652381192,2,,Aggregated,34.100000,0.000000,23,25,28,30,63,66,68,70,76,76,76,479,0,23,29.08312461572497,18.393717997241765,76.08752298983745,4847.643006263048
1652381193,2,,Aggregated,37.400000,0.000000,24,27,30,31,63,66,69,71,76,76,76,538,0,24,29.623927345612348,18.393717997241765,76.08752298983745,4847.096654275093
1652381194,2,,Aggregated,39.800000,0.000000,24,28,31,32,64,67,71,76,80,80,80,593,0,24,30.216446601674605,18.393717997241765,79.67679598368704,4847.775716694772
1652381195,2,,Aggregated,42.400000,0.000000,25,29,31,32,64,67,71,76,80,80,80,651,0,25,30.57472162152005,18.348941986914724,79.67679598368704,4848.339477726575
1652381196,2,,Aggregated,44.300000,0.000000,25,29,31,32,64,68,71,76,80,80,80,709,0,25,30.918641895159542,18.348941986914724,79.67679598368704,4847.394922425952
1652381197,2,,Aggregated,46.500000,0.000000,26,30,31,32,64,68,72,76,80,80,80,766,0,26,31.16312087293138,18.348941986914724,79.67679598368704,4848.770234986945
1652381198,2,,Aggregated,48.500000,0.000000,27,30,31,32,64,68,73,76,80,80,80,827,0,27,31.308419434812613,18.348941986914724,79.67679598368704,4847.933494558646
1652381199,2,,Aggregated,50.900000,0.000000,27,30,31,32,64,68,73,76,80,80,80,889,0,27,31.422486487635663,18.348941986914724,79.67679598368704,4847.584926884139
1652381200,3,,Aggregated,53.000000,0.000000,27,30,31,33,64,69,73,76,80,80,80,943,0,27,31.668657597701518,18.348941986914724,79.67679598368704,4847.627783669141
1652381201,3,,Aggregated,55.600000,0.000000,28,31,32,34,64,69,74,77,80,88,88,1017,0,28,32.35214866842935,18.348941986914724,88.18679000250995,4848.333333333333
1652381202,3,,Aggregated,57.900000,0.000000,29,31,33,36,64,70,76,79,88,95,95,1089,0,29,32.952694782279124,18.348941986914724,95.29459199984558,4848.337006427915
