Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/productpage,6409,0,60,59.87666970981905,18.09999404940754,153.94244901835918,4848.385551568107,71.90342984806416,0.0,60,69,74,78,90,100,120,120,140,150,150
,Aggregated,6409,0,60,59.87666970981905,18.09999404940754,153.94244901835918,4848.385551568107,71.90342984806416,0.0,60,69,74,78,90,100,120,120,140,150,150
