Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1652294774,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1652294775,1,,Aggregated,0.000000,0.000000,23,24,26,31,51,64,94,94,94,94,94,34,0,23,28.982734882875402,19.076588010648265,94.47638300480321,4858.058823529412
1652294776,1,,Aggregated,0.000000,0.000000,22,23,24,25,34,64,64,94,94,94,94,75,0,22,26.104419346665964,18.389443008345552,94.47638300480321,4848.333333333333
1652294777,1,,Aggregated,9.000000,0.000000,23,23,24,24,31,63,64,65,94,94,94,116,0,23,25.760226318856564,18.389443008345552,94.47638300480321,4854.068965517241
1652294778,1,,Aggregated,24.000000,0.000000,22,23,23,24,26,63,65,67,94,94,94,157,0,22,25.143688662529325,18.389443008345552,94.47638300480321,4850.4394904458595
1652294779,1,,Aggregated,30.000000,0.000000,22,23,23,24,26,63,65,67,94,94,94,197,0,22,25.2365555280647,18.37777899345383,94.47638300480321,4851.710659898477
1652294780,1,,Aggregated,32.000000,0.000000,22,23,23,24,25,63,65,66,94,94,94,240,0,22,24.83238573355872,17.4900390120456,94.47638300480321,4848.333333333333
1652294781,1,,Aggregated,34.600000,0.000000,22,23,23,23,25,62,64,66,94,94,94,281,0,22,24.784781658382727,17.4900390120456,94.47638300480321,4850.701067615659
1652294782,1,,Aggregated,35.166667,0.000000,22,23,23,23,25,62,64,66,94,94,94,321,0,22,24.814503214957057,17.4900390120456,94.47638300480321,4848.333333333333
1652294783,1,,Aggregated,36.428571,0.000000,22,23,23,23,25,62,64,66,94,94,94,360,0,22,24.892793919368867,17.4900390120456,94.47638300480321,4848.333333333333
1652294784,2,,Aggregated,36.875000,0.000000,22,23,23,23,25,62,64,66,94,94,94,398,0,22,24.993111459809196,17.4900390120456,94.47638300480321,4850.005025125628
1652294785,2,,Aggregated,37.222222,0.000000,22,23,24,25,33,63,66,71,94,94,94,457,0,22,26.13887102844976,17.4900390120456,94.47638300480321,4849.056892778994
1652294786,2,,Aggregated,37.400000,0.000000,23,24,26,28,34,64,70,73,94,94,94,520,0,23,26.79812817880772,17.4900390120456,94.47638300480321,4848.976923076923
1652294787,2,,Aggregated,40.800000,0.000000,23,24,28,29,35,64,71,73,94,94,94,581,0,23,27.389827268409523,17.4900390120456,94.47638300480321,4847.757314974182
1652294788,2,,Aggregated,43.100000,0.000000,23,26,28,29,39,66,71,75,94,94,94,639,0,23,28.033283295605226,17.4900390120456,94.47638300480321,4848.333333333333
1652294789,2,,Aggregated,45.000000,0.000000,23,27,29,30,39,68,72,75,94,94,94,699,0,23,28.513777058609715,17.4900390120456,94.47638300480321,4849.758226037196
1652294790,2,,Aggregated,47.200000,0.000000,24,28,29,30,39,68,72,75,94,94,94,761,0,24,28.815774122144752,17.4900390120456,94.47638300480321,4849.207621550591
1652294791,2,,Aggregated,48.600000,0.000000,24,28,29,30,59,69,72,75,94,94,94,825,0,24,29.01708984477657,17.4900390120456,94.47638300480321,4848.333333333333
1652294792,2,,Aggregated,50.900000,0.000000,24,28,29,30,60,69,72,75,94,94,94,882,0,24,29.347435658663784,17.4900390120456,94.47638300480321,4848.333333333333
1652294793,2,,Aggregated,52.800000,0.000000,25,28,29,30,60,69,72,75,94,94,94,945,0,25,29.50191567297754,17.4900390120456,94.47638300480321,4848.333333333333
1652294794,3,,Aggregated,54.900000,0.000000,25,28,29,30,60,69,72,75,82,94,94,1007,0,25,29.655448230458127,17.4900390120456,94.47638300480321,4848.000993048659
1652294795,3,,Aggregated,56.900000,0.000000,26,29,30,31,61,70,75,78,85,94,94,1083,0,26,30.388327268784156,17.4900390120456,94.47638300480321,4849.2530009233615
1652294796,3,,Aggregated,59.300000,0.000000,27,29,31,33,62,70,76,80,91,94,94,1157,0,27,31.015636825506625,17.4900390120456,94.47638300480321,4848.908383751081
1652294797,3,,Aggregated,61.400000,0.000000,27,30,32,34,63,71,77,81,91,94,94,1231,0,27,31.591103405425564,17.4900390120456,94.47638300480321,4848.601949634443
1652294798,3,,Aggregated,62.700000,0.000000,28,30,33,36,63,71,78,82,91,94,94,1305,0,28,32.09994950115866,17.4900390120456,94.47638300480321,4848.333333333333
1652294799,3,,Aggregated,64.000000,0.000000,28,31,34,37,64,72,78,82,91,94,94,1377,0,28,32.59561441253875,17.4900390120456,94.47638300480321,4849.056644880175
1652294800,3,,Aggregated,65.500000,0.000000,28,31,35,38,64,72,79,83,91,94,94,1447,0,28,33.06214993782948,17.4900390120456,94.47638300480321,4848.5618521078095
1652294801,3,,Aggregated,67.100000,0.000000,29,32,36,39,64,73,79,82,91,94,94,1520,0,29,33.47067222372348,17.4900390120456,94.47638300480321,4848.771052631579
1652294802,3,,Aggregated,67.900000,0.000000,29,33,37,39,64,73,80,83,92,94,94,1595,0,29,33.78919148153471,17.4900390120456,94.47638300480321,4848.123510971787
1652294803,3,,Aggregated,68.600000,0.000000,29,34,37,40,65,73,81,83,92,94,94,1665,0,29,34.164645228805526,17.4900390120456,94.47638300480321,4848.333333333333
1652294804,4,,Aggregated,69.900000,0.000000,29,34,38,40,66,74,81,83,92,94,94,1735,0,29,34.488006663380894,17.4900390120456,94.47638300480321,4848.526224783862
1652294805,4,,Aggregated,71.200000,0.000000,30,35,39,41,66,75,82,84,94,97,97,1815,0,30,35.18116476521609,17.4900390120456,96.59929400368128,4848.333333333333
1652294806,4,,Aggregated,72.000000,0.000000,30,36,40,43,67,76,82,86,94,97,97,1892,0,30,35.87129450313381,17.4900390120456,96.59929400368128,4848.684989429175
1652294807,4,,Aggregated,72.900000,0.000000,31,37,41,44,67,77,83,86,95,97,97,1972,0,31,36.39362071903846,17.4900390120456,96.59929400368128,4848.501014198783
1652294808,4,,Aggregated,73.100000,0.000000,31,38,42,46,67,77,83,87,97,110,110,2052,0,31,36.96336062868093,17.4900390120456,105.77955200278666,4848.333333333333
1652294809,4,,Aggregated,73.700000,0.000000,32,39,43,47,67,77,84,89,97,110,110,2133,0,32,37.43907366344418,17.4900390120456,105.77955200278666,4848.333333333333
1652294810,4,,Aggregated,74.100000,0.000000,33,39,44,48,68,78,85,91,97,110,110,2209,0,33,37.96758040749532,17.4900390120456,105.77955200278666,4848.483023992757
1652294811,4,,Aggregated,74.700000,0.000000,33,40,45,49,68,78,85,91,97,110,110,2287,0,33,38.42808397645471,17.4900390120456,105.77955200278666,4848.477918670747
1652294812,4,,Aggregated,75.700000,0.000000,34,41,45,49,68,79,86,91,99,110,110,2366,0,34,38.8236552654655,17.4900390120456,105.77955200278666,4848.191885038039
1652294813,4,,Aggregated,76.300000,0.000000,35,41,46,50,68,79,87,92,99,110,110,2444,0,35,39.221473612175544,17.4900390120456,105.77955200278666,4848.605564648118
1652294814,5,,Aggregated,76.700000,0.000000,35,42,47,51,69,80,88,92,99,110,110,2521,0,35,39.62424447406861,17.4900390120456,105.77955200278666,4848.46608488695
1652294815,5,,Aggregated,77.300000,0.000000,36,43,48,52,70,81,89,92,100,130,130,2599,0,36,40.32356387808436,17.4900390120456,125.08378499478567,4848.460561754521
1652294816,5,,Aggregated,77.900000,0.000000,36,44,49,53,70,81,90,94,110,130,130,2681,0,36,40.97126350394181,17.4900390120456,125.08378499478567,4848.581499440507
1652294817,5,,Aggregated,78.500000,0.000000,37,45,50,55,71,82,91,96,120,130,130,2761,0,37,41.58069312241954,17.4900390120456,125.08378499478567,4848.454545454545
1652294818,5,,Aggregated,78.500000,0.000000,38,45,51,56,71,82,92,97,120,130,130,2844,0,38,42.137271451444974,17.4900390120456,125.08378499478567,4848.683544303797
1652294819,5,,Aggregated,78.700000,0.000000,38,46,52,57,72,83,92,97,120,130,130,2926,0,38,42.663079149683206,17.4900390120456,125.08378499478567,4848.446343130554
1652294820,5,,Aggregated,78.900000,0.000000,39,47,53,58,72,83,93,97,120,130,130,3007,0,39,43.18317787594169,17.4900390120456,129.54719900153577,4848.444629198537
1652294821,5,,Aggregated,79.100000,0.000000,39,48,54,59,72,84,94,99,120,130,130,3089,0,39,43.64934696568455,17.4900390120456,129.54719900153577,4848.54872126902
1652294822,5,,Aggregated,79.200000,0.000000,40,49,55,59,73,84,94,100,120,130,130,3170,0,40,44.10924786753763,17.4900390120456,129.54719900153577,4848.227760252366
1652294823,5,,Aggregated,79.700000,0.000000,40,49,56,60,73,85,95,100,120,130,130,3250,0,40,44.54831383080902,17.4900390120456,129.54719900153577,4848.435076923077
1652294824,6,,Aggregated,80.000000,0.000000,41,50,56,61,73,85,96,100,120,130,130,3332,0,41,44.97450987790081,17.4900390120456,129.54719900153577,4848.533013205282
