Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1652286440,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1652286441,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1652286442,1,,Aggregated,0.000000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1,0,1122.1492909971857,1122.1492909971857,1122.1492909971857,1122.1492909971857,5179.0
1652286443,1,,Aggregated,0.000000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,3,0,1100.0,983.5162203332098,738.7061329936842,1122.1492909971857,4848.333333333333
1652286444,1,,Aggregated,0.500000,0.000000,37,38,41,42,84,1100,1100,1100,1100,1100,1100,31,0,37,128.8731212900471,21.26302100077737,1122.1492909971857,4859.129032258064
1652286445,1,,Aggregated,0.666667,0.000000,35,37,38,39,66,86,1100,1100,1100,1100,1100,61,0,35,81.78830877009428,21.26302100077737,1122.1492909971857,4853.754098360656
1652286446,1,,Aggregated,4.750000,0.000000,34,36,37,38,42,84,1100,1100,1100,1100,1100,92,0,34,65.27700417301158,21.26302100077737,1122.1492909971857,4855.565217391304
1652286447,1,,Aggregated,9.800000,0.000000,33,35,36,37,41,76,740,1100,1100,1100,1100,123,0,33,56.9256438442593,21.26302100077737,1122.1492909971857,4848.333333333333
1652286448,1,,Aggregated,13.166667,0.000000,33,35,36,36,41,76,86,1100,1100,1100,1100,152,0,33,52.64937538739009,21.26302100077737,1122.1492909971857,4852.710526315789
1652286449,1,,Aggregated,15.714286,0.000000,33,34,35,36,41,75,86,1100,1100,1100,1100,182,0,33,49.48070066405977,20.913972999551333,1122.1492909971857,4851.989010989011
1652286450,2,,Aggregated,17.750000,0.000000,32,34,35,36,41,75,84,740,1100,1100,1100,214,0,32,46.7349035132548,19.39287500863429,1122.1492909971857,4849.878504672897
1652286451,2,,Aggregated,19.000000,0.000000,33,34,36,37,46,75,84,740,1100,1100,1100,268,0,33,44.835238406041974,19.39287500863429,1122.1492909971857,4849.582089552238
1652286452,2,,Aggregated,20.000000,0.000000,33,35,36,37,63,76,84,98,1100,1100,1100,316,0,33,44.151532030994105,19.39287500863429,1122.1492909971857,4849.379746835443
1652286453,2,,Aggregated,24.900000,0.000000,33,35,36,37,63,75,82,98,1100,1100,1100,371,0,33,42.89264457090538,18.40646399068646,1122.1492909971857,4847.431266846361
1652286454,2,,Aggregated,29.700000,0.000000,33,35,37,38,63,75,82,86,1100,1100,1100,426,0,33,42.221033987695755,18.40646399068646,1122.1492909971857,4850.671361502347
1652286455,2,,Aggregated,35.000000,0.000000,33,35,37,38,65,75,82,86,1100,1100,1100,479,0,33,41.697753168555515,18.40646399068646,1122.1492909971857,4849.722338204593
1652286456,2,,Aggregated,38.600000,0.000000,33,35,37,38,65,75,82,84,1100,1100,1100,534,0,33,41.14530527670907,18.40646399068646,1122.1492909971857,4848.333333333333
1652286457,2,,Aggregated,40.700000,0.000000,33,35,37,38,65,75,81,84,1100,1100,1100,590,0,33,40.65299322668333,18.40646399068646,1122.1492909971857,4849.4610169491525
1652286458,2,,Aggregated,43.200000,0.000000,33,35,37,38,66,75,80,84,1100,1100,1100,645,0,33,40.24431499803273,18.40646399068646,1122.1492909971857,4848.333333333333
1652286459,2,,Aggregated,45.600000,0.000000,33,35,37,38,66,75,80,84,1100,1100,1100,699,0,33,39.98797360464324,18.40646399068646,1122.1492909971857,4848.333333333333
1652286460,3,,Aggregated,48.000000,0.000000,32,35,37,38,66,75,80,84,1100,1100,1100,756,0,32,39.6181019255006,18.40646399068646,1122.1492909971857,4848.333333333333
1652286461,3,,Aggregated,50.600000,0.000000,33,35,37,39,67,76,81,84,1100,1100,1100,828,0,33,39.79985073870605,18.40646399068646,1122.1492909971857,4848.333333333333
1652286462,3,,Aggregated,53.100000,0.000000,33,36,38,40,68,76,81,85,1100,1100,1100,895,0,33,40.16908354928467,18.40646399068646,1122.1492909971857,4848.707262569832
1652286463,3,,Aggregated,55.100000,0.000000,33,36,39,41,70,76,82,85,1100,1100,1100,965,0,33,40.321555947661736,18.40646399068646,1122.1492909971857,4849.022797927461
1652286464,3,,Aggregated,56.900000,0.000000,34,37,40,42,70,77,84,86,1100,1100,1100,1033,0,34,40.57626473329829,18.40646399068646,1122.1492909971857,4848.653436592449
1652286465,3,,Aggregated,58.500000,0.000000,34,37,40,42,70,77,84,86,1100,1100,1100,1103,0,34,40.756889242601936,18.40646399068646,1122.1492909971857,4848.0299184043515
1652286466,3,,Aggregated,60.000000,0.000000,34,37,40,42,70,77,84,86,1100,1100,1100,1174,0,34,40.85755907202392,18.40646399068646,1122.1492909971857,4848.618398637138
1652286467,3,,Aggregated,61.900000,0.000000,34,37,41,43,71,77,84,86,1100,1100,1100,1244,0,34,40.98002591441382,18.40646399068646,1122.1492909971857,4848.868167202572
1652286468,3,,Aggregated,63.400000,0.000000,34,38,41,43,71,77,84,86,1100,1100,1100,1315,0,34,41.04374668253506,18.40646399068646,1122.1492909971857,4848.5847908745245
1652286469,3,,Aggregated,64.900000,0.000000,34,38,41,43,72,78,84,86,1100,1100,1100,1387,0,34,41.071434928244116,18.40646399068646,1122.1492909971857,4848.57462148522
1652286470,4,,Aggregated,66.100000,0.000000,35,38,41,43,72,78,84,88,1100,1100,1100,1457,0,35,41.10504164691332,18.40646399068646,1122.1492909971857,4848.789979409746
1652286471,4,,Aggregated,68.100000,0.000000,35,39,42,45,72,79,85,88,1100,1100,1100,1537,0,35,41.622955888415376,18.40646399068646,1122.1492909971857,4848.551073519844
1652286472,4,,Aggregated,69.700000,0.000000,35,40,43,46,72,79,86,89,1100,1100,1100,1614,0,35,42.096532181199194,18.40646399068646,1122.1492909971857,4848.3308550185875
1652286473,4,,Aggregated,70.100000,0.000000,36,41,44,47,72,80,86,91,1100,1100,1100,1692,0,36,42.54182861191552,18.40646399068646,1122.1492909971857,4848.333333333333
1652286474,4,,Aggregated,71.400000,0.000000,36,41,45,48,73,81,88,94,1100,1100,1100,1770,0,36,42.902121539747256,18.40646399068646,1122.1492909971857,4848.89604519774
1652286475,4,,Aggregated,72.300000,0.000000,37,42,46,49,73,81,88,94,1100,1100,1100,1848,0,37,43.27534165065523,18.40646399068646,1122.1492909971857,4848.872294372294
1652286476,4,,Aggregated,73.300000,0.000000,37,42,47,50,73,81,89,94,1100,1100,1100,1925,0,37,43.57954836745335,18.40646399068646,1122.1492909971857,4848.6789610389615
1652286477,4,,Aggregated,73.900000,0.000000,38,43,47,51,73,82,90,95,740,1100,1100,2001,0,38,43.93670900413224,18.40646399068646,1122.1492909971857,4848.333333333333
1652286478,4,,Aggregated,74.700000,0.000000,38,43,47,51,74,83,90,95,740,1100,1100,2077,0,38,44.26051433472854,18.40646399068646,1122.1492909971857,4848.494463168031
1652286479,4,,Aggregated,75.200000,0.000000,38,44,48,51,74,83,91,95,740,1100,1100,2154,0,38,44.526367611523355,18.40646399068646,1122.1492909971857,4848.333333333333
1652286480,5,,Aggregated,75.900000,0.000000,39,44,48,52,74,84,91,96,740,1100,1100,2232,0,39,44.78131511971967,18.40646399068646,1122.1492909971857,4848.333333333333
