date,container_name,rx_bytes.mean_value
5/12/2022 7:50:42.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,56832.333333333336
5/12/2022 7:50:42.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,0
5/12/2022 7:50:43.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,0
5/12/2022 7:50:44.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,86148
5/12/2022 7:50:45.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,0
5/12/2022 7:50:46.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,39138.666666666664
5/12/2022 7:50:47.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,0
5/12/2022 7:50:48.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,29215.5
5/12/2022 7:50:49.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,449
5/12/2022 7:50:50.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,149.66666666666666
5/12/2022 7:50:51.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,52.5
5/12/2022 7:50:52.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,0
5/12/2022 7:50:52.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,66
5/12/2022 7:50:54.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,85260.5
5/12/2022 7:50:54.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,0
5/12/2022 7:50:56.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,0
5/12/2022 7:50:57.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,0
5/12/2022 7:50:57.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,19770.666666666668
5/12/2022 7:50:58.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,0
5/12/2022 7:51:00.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,29437.5
5/12/2022 7:51:01.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,43053
5/12/2022 7:51:01.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,0
5/12/2022 7:51:02.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,0
5/12/2022 7:51:02.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,58419
5/12/2022 7:51:04.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,29213
5/12/2022 7:51:05.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,149.66666666666666
5/12/2022 7:51:05.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,449
5/12/2022 7:51:06.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,0
5/12/2022 7:51:07.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,0
5/12/2022 7:51:07.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,0
5/12/2022 7:51:08.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,66
5/12/2022 7:51:09.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,0
5/12/2022 7:51:11.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,42599.5
5/12/2022 7:51:12.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,369
5/12/2022 7:51:13.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,14828.25
5/12/2022 7:51:14.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,86183
5/12/2022 7:51:15.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,29470
5/12/2022 7:51:16.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,126
5/12/2022 7:51:16.000000000 PM,k8s_POD_prometheus2-7ff45c9d8c-n8tp8_prometheus-federated_b6682359-0bfd-46ed-8cef-c0f651d480c9_0,0
5/12/2022 7:51:17.000000000 PM,k8s_POD_prometheus1-67d94b649f-dkk7h_prometheus-federated_e078d7b2-dea8-4ca1-9cf6-6e809690fc78_0,0
